race_id,trio_key,group_market_p,effective_group_odds,group_hit,group_score_percentile,unordered_role_set,entropy_norm,hhi,rank1_conditional_share,rank6_conditional_share,rank1_to_rank6_share_ratio,winner_odds_rank,rank1_exact_market_p,rank1_exact_hit
2720240101030011,1-2-4,0.0205960913113635,48.552901853191386,0,0.2571428571428571,BANTE+RYO+RYO,0.9204100054118942,0.21455683736028733,0.3172084423584004,0.06830074777268366,4.644289450741056,,0.006533254043549,0
8520240101010007,1-2-5,0.018480031687130898,54.112461327454255,0,0.1142857142857142,BANTE+BANTE+RYO,0.9646647015377088,0.1866668799807415,0.2406475899157369,0.09289603413700251,2.5905044510385804,,0.0044471750870745,0
8520240101010007,1-2-6,0.007191039120336499,139.06196076335706,0,0.1428571428571428,BANTE+BANTE+BANTE,0.9683884221117052,0.18613442053831739,0.26753771896818346,0.1006334539238102,2.6585365853659044,,0.0019238742032658,0
8520240101010007,2-4-5,0.0210443312380652,47.518735030704605,0,0.5142857142857142,BANTE+RYO+RYO,0.9495683829506709,0.19704173697254124,0.2853214477542998,0.0818577394936442,3.4855769230770592,,0.0060043990558658,0
8520240101010007,2-4-6,0.0081714164882014,122.3778033397131,0,0.5714285714285714,BANTE+BANTE+RYO,0.9372513920474536,0.20495047965063043,0.29467765045186284,0.07875617040589139,3.7416452442159294,,0.0024079338116068,0
8520240101020007,1-2-6,0.1979509954401433,5.051755348724081,0,0.1142857142857142,BANTE+BANTE+RYO,0.6163977398891379,0.4177300002784771,0.5646080534742276,0.012175326547400339,46.373134328358695,,0.111764726218745,0
8520240101020007,2-4-6,0.008066650698427602,123.96718754599425,0,0.4571428571428571,BANTE+RYO+RYO,0.8184819756227988,0.28211382727948536,0.4360242545816946,0.036898626202572456,11.816815406295435,,0.0035172553577528,0
8520240101030007,1-2-5,0.0058846383154890994,169.93397833268287,0,0.1142857142857142,BANTE+BANTE+RYO,0.95833126650124,0.19177661579064306,0.28117201142661535,0.08643223813574785,3.2530918727918987,,0.0016545955916842,0
8520240101030007,1-2-6,0.0164651371332299,60.73438635271384,0,0.2,BANTE+BANTE+BANTE,0.9729253431814162,0.18249163287247971,0.2291150852943902,0.10586844099456677,2.164149043303174,,0.0037724112986638,0
8520240101030007,2-4-5,0.004195829501808399,238.3318958906697,0,0.5142857142857142,BANTE+RYO+RYO,0.9504266923864615,0.19527580990536167,0.2508548286967223,0.08603568809209551,2.9157066591737935,,0.0010525440909168,0
8520240101030007,2-4-6,0.0177930992723638,56.2015635776954,0,0.6285714285714286,BANTE+BANTE+RYO,0.9880016145291118,0.17391221661084222,0.22172859984093585,0.11928119294558642,1.8588730911006548,,0.003945238988492,0
2420240101020011,3-4-6,0.0054654118529065,182.96882776879863,0,0.8285714285714286,BANTE+BANTE+BANTE,0.690169054982027,0.4083107880057551,0.6030738312416777,0.029541828318599014,20.41423519010816,,0.003296046865446,0
2420240101020011,4-5-6,0.007250048469580801,137.93011235658955,0,0.6285714285714286,BANTE+BANTE+RYO,0.8345191080227142,0.27637034310567216,0.430636409950501,0.05139229120248125,8.379396984925819,,0.0031221348449074,0
8620240103010002,1-6-7,0.0144071336768842,69.41005910179545,0,0.3142857142857143,BANTE+RYO+RYO,0.8785494729627591,0.24335378194051144,0.3783723549352832,0.06279507330001098,6.025510204081839,,0.0054512610971901,0
8620240103010002,4-6-7,0.009454187264042,105.77323804483905,0,0.4857142857142857,BANTE+RYO+RYO,0.9456442077708104,0.1999640003595609,0.29573526044626264,0.08923765614142294,3.314018691588945,,0.0027959365328392,0
7320240201020002,3-5-6,0.004658938063225601,214.6411878477846,0,0.8571428571428571,BANTE+BANTE+BANTE,0.9473859347786157,0.19856976417020564,0.2740304170380809,0.08300007364823712,3.3015683600408607,,0.0012766907404203,0
7320240201020002,3-6-7,0.0024613518976912,406.28079265627196,0,0.9428571428571428,BANTE+BANTE+RYO,0.9341286702496577,0.2137732910847441,0.3591011962570622,0.09226905737157326,3.891891891893284,,0.0008838744108705,0
7320240201010005,1-4-6,0.0007092970099937141,1409.8466311155917,0,0.5714285714285714,BANTE+RYO+RYO,0.919718612056702,0.21362810988701322,0.3121648520539545,0.06561314293969776,4.757657354424431,,0.000221417596187,0
7320240201020005,1-4-6,0.024707623952867998,40.47333737584761,0,0.5142857142857142,BANTE+RYO+RYO,0.8272702825157799,0.2726619053449411,0.361360750845296,0.04104477520118173,8.804062126642906,,0.0089283655432116,0
1320240202010005,1-2-3,0.0090132975721337,110.94718575493253,0,0.9142857142857144,BANTE+BANTE+RYO,0.9820079996701642,0.1774677043390172,0.23383500164180937,0.11258018763041767,2.077052868391474,,0.002107624452578,0
1320240202010005,1-2-7,0.007428467964999999,134.61725953609871,0,0.5714285714285714,BANTE+BANTE+RYO,0.9760384165636535,0.18111465606353422,0.23728073023167437,0.11189061383443687,2.120649106302837,,0.0017626323032378,0
1320240202010005,2-3-5,0.018075491834134,55.32352918395208,0,0.3428571428571428,BANTE+RYO+RYO,0.9869434305723426,0.17463235254606538,0.2298414349620569,0.12519140962305195,1.8359201773836034,,0.0041544969808023,0
1320240202010005,2-5-7,0.016155391910834,61.89883882231219,0,0.0857142857142857,BANTE+RYO+RYO,0.993604568084214,0.17045676865203663,0.2084070100451242,0.12596090262298368,1.65453728661275,,0.0033668969242441,0
7520240203030009,3-4-6,0.0056841317066733,175.92836542228204,0,1.0,BANTE+BANTE+RYO,0.8904403861424327,0.23879269268206704,0.371868386383361,0.07003037150445798,5.3101015801363936,,0.0021137488857511,0
7520240203020011,3-4-5,0.0028682117372218,348.6492949675387,0,0.8285714285714286,BANTE+BANTE+BANTE,0.8474670377622884,0.26165961426530443,0.3775306947562581,0.05019707908163626,7.5209693803552655,,0.0010828379698614,0
7520240203020012,1-3-5,0.08207534815615221,12.183926385514113,0,0.0857142857142857,BANTE+RYO+RYO,0.7300289669509396,0.33632434787641713,0.4986035267082262,0.016322798817102295,30.54644808743289,,0.040923058046463,0
8620240301020001,1-2-7,0.047423570680297795,21.086560662869946,0,0.5714285714285714,BANTE+BANTE+BANTE,0.8627447321799325,0.25273088753719525,0.3682315533239101,0.05477508196114995,6.7226107226107645,,0.0174628550957723,0
8620240301020002,1-3-4,0.0083166707033734,120.24042260016151,0,0.7428571428571429,BANTE+BANTE+BANTE,0.8357900502721497,0.26737239214740727,0.37122183883396037,0.03948925867088701,9.400577557755959,,0.0030873297914828,0
8620240301020002,1-4-6,0.0037070252910739996,269.75807324753373,0,0.9428571428571428,BANTE+BANTE+RYO,0.8342977616333198,0.2710963918402784,0.3906317913577713,0.046221840318159194,8.451238390097238,,0.0014480819300608,0
4320240301020009,1-3-6,0.011147100206298,89.70942949225575,0,0.7714285714285715,BANTE+BANTE+RYO,0.8717357264953248,0.244021712841297,0.360404354632667,0.04215982697045079,8.548525469169245,,0.0040174634558765,0
4320240301030009,1-3-6,0.037129208661361705,26.932973689812144,0,0.9714285714285714,BANTE+BANTE+BANTE,0.7011873881634819,0.3704862436749557,0.5389634632299324,0.021822272950955072,24.697860962569628,,0.0200112868871143,0
4320240301030009,3-4-6,0.0042022050799955,237.97029915566873,0,0.8,BANTE+BANTE+RYO,0.8218334163314417,0.2868487008596362,0.46128525788762215,0.03402273975516043,13.55814555815295,,0.0019384152540224,0
4320240301030012,1-2-6,0.0278201218918495,35.94520555616154,0,0.8571428571428571,BANTE+BANTE+RYO,0.9060988943122735,0.2295219670701838,0.3754990222378575,0.0670901567267726,5.596931659693278,,0.0104464285689275,0
4320240301030012,2-5-6,0.0092603665603718,107.98708598419137,0,0.6285714285714286,BANTE+BANTE+BANTE,0.9523934630537843,0.1940625751252137,0.2574261347969566,0.08115109015069356,3.1721833227246727,,0.0023838603704395,0
1320240301030001,2-3-5,0.06971010395924139,14.345122775669468,0,0.4,BANTE+RYO+RYO,0.8620294250193709,0.25539471019071297,0.37930488640909976,0.05538869084302134,6.848056537102466,,0.0264413830638266,0
1320240301030001,2-4-5,0.014274541537090098,70.05478931856838,0,0.7,BANTE+RYO+RYO,0.9277979252031985,0.2177597276802812,0.3642903280829045,0.08947154499253736,4.071577484364322,,0.0052000774197796,0
2520240301020001,2-4-5,0.0653053611605215,15.312678503407795,0,0.2285714285714285,BANTE+BANTE+RYO,0.894228100489038,0.22896019692925265,0.3158787889288257,0.04785642753804722,6.6005509641874776,,0.0206285783939451,0
2520240301020005,2-3-6,0.0035051217252861,285.29679662362554,0,0.8571428571428571,BANTE+RYO+RYO,0.8974590465162391,0.23181627018798945,0.3595903997473643,0.06707955469292826,5.360655737705329,,0.0012604081223588,0
2520240301020005,2-5-6,0.0042575112518151,234.87900344917963,0,0.8857142857142857,BANTE+BANTE+RYO,0.9562183546978794,0.19206460383666557,0.27318914844115433,0.07731677347301485,3.5333749220213253,,0.001163105873362,0
2520240301020005,3-6-7,0.0008809262924906446,1135.1687519425695,0,0.9428571428571428,BANTE+BANTE+RYO,0.9677289790116506,0.18678873220945671,0.27402172164473515,0.09964338280898442,2.7500242757718554,,0.0002413929393104,0
2520240301020005,5-6-7,0.0010721628438592815,932.6941385139507,0,0.9714285714285714,BANTE+BANTE+BANTE,0.9637697850779832,0.18766477046833854,0.24853963840083804,0.08479470035991447,2.931075142030123,,0.0002664749655196,0
2520240301030011,1-2-3,0.0670768748830255,14.90826759213048,0,0.0285714285714285,BANTE+BANTE+RYO,0.8568769880655788,0.25369270025432256,0.3675167693196186,0.043523606495194544,8.444078947368395,,0.0246518763530658,0
2520240301030011,1-2-6,0.0895442847551769,11.167658580713452,0,0.4,BANTE+BANTE+RYO,0.7677588080652031,0.3219171515318951,0.48658335174093514,0.030126830993318497,16.151162790698073,,0.0435707582054187,0
2520240301030011,2-3-5,0.0102774140424974,97.3007408152451,0,0.3428571428571428,BANTE+RYO+RYO,0.9667333971010635,0.18680642744741258,0.27652193129248637,0.08109300854295234,3.4099355328027032,,0.0028419303797239,0
2520240301030011,2-5-6,0.0071323167022117,140.2068979480264,0,0.8857142857142857,BANTE+RYO+RYO,0.967860536145188,0.1849718729990212,0.2531890086907697,0.08073256904084809,3.1361445783134214,,0.0018058241955016,0
8120240302020010,1-3-5,0.0255851866191855,39.08511651230765,0,0.2,BANTE+BANTE+RYO,0.9096933788351336,0.22323443455310568,0.3192678146359224,0.07081968699108057,4.508178844056919,,0.0081685266189596,0
8120240302020010,1-5-6,0.0090200811467104,110.86374764651617,0,0.4857142857142857,BANTE+BANTE+RYO,0.875233456930248,0.24545527422223234,0.38339298957005613,0.05147075836176022,7.448753462604795,,0.0034582358770018,0
8120240302020011,2-4-5,0.10588295418069481,9.444390815668475,1,0.1142857142857142,BANTE+BANTE+RYO,0.935608451544716,0.20779637960179959,0.3100607352499869,0.0889230787886751,3.486842105263173,2.0,0.0328301466237069,0
8120240302010012,1-2-3,0.057386122714695995,17.425815731995957,0,0.0857142857142857,BANTE+BANTE+RYO,0.885796795457092,0.23479076627253256,0.35081795909170876,0.05203519967388893,6.7419354838710825,,0.020132082450956,0
8120240302010012,1-2-7,0.0443455103612247,22.550197119264425,0,0.0285714285714285,BANTE+BANTE+RYO,0.8845461241288768,0.23873137711861964,0.3719856015436267,0.048141808181529314,7.726872246696113,,0.0164958913474793,0
8120240302020012,1-2-3,0.0297275896864929,33.638785066196014,0,0.1142857142857142,BANTE+BANTE+RYO,0.864900484508213,0.24750049643441022,0.37318022771811815,0.0447895899199348,8.331851851852395,,0.0110937486887162,0
8120240302020012,1-3-6,0.0094289725781451,106.05609378033884,0,0.6285714285714286,BANTE+BANTE+RYO,0.6936099745175339,0.3593151822038967,0.47076334595823155,0.023533284873658192,20.00414937759824,,0.004438814679836,0
5120240401020008,1-2-7,0.0145062120566435,68.93598384576377,0,0.1142857142857142,BANTE+BANTE+RYO,0.7788203704796723,0.3151765943725095,0.4872243028956843,0.031091927494210372,15.670443814923033,,0.0070677790569551,0
5120240401020008,1-5-7,0.0076465617588745,130.77773142149974,0,0.3142857142857143,BANTE+BANTE+BANTE,0.8037581709641354,0.3004771640599824,0.4696939970350858,0.050635884838912314,9.275911708254352,,0.0035915441561014,0
5120240401030008,1-5-7,0.11161013869046658,8.959759496163203,0,0.1428571428571428,BANTE+BANTE+RYO,0.9693913178359592,0.18545983599962884,0.27388966020590116,0.08703367931315927,3.1469387755102036,,0.0305688629614654,0
3520240401020004,2-4-5,0.007714131761093499,129.6322166862039,0,0.4285714285714285,BANTE+BANTE+BANTE,0.8878706630368574,0.22832306663423108,0.2825865528312666,0.04380513263567838,6.450991831973262,,0.0021799099024536,0
3520240401030004,2-4-5,0.049488612378720404,20.2066688058926,0,0.0571428571428571,BANTE+BANTE+RYO,0.8922687653036143,0.2337921729138577,0.36992122685473544,0.04732492392354802,7.816625916870611,,0.0183068882064747,0
3520240401030004,4-5-6,0.0146681896042885,68.17473914487938,0,0.5142857142857142,BANTE+RYO+RYO,0.8418049493724281,0.2756733915988728,0.43443364865074635,0.06393531277111482,6.794893617021892,,0.006372355128892,0
3520240401020007,3-4-6,0.0016588417280489051,602.8302658965416,0,0.8857142857142857,BANTE+RYO+RYO,0.8724266955703764,0.24774560577651142,0.3716015357175333,0.05636673427451215,6.5925681255151884,,0.0006164281336553,0
3520240401030007,3-4-6,0.016554647815885802,60.405996619293965,0,0.5142857142857142,BANTE+BANTE+RYO,0.8700600598096521,0.2418524459889507,0.34333237683850276,0.037696435206024864,9.107820804860333,,0.0056837465823524,0
8120240401020002,4-5-7,0.09682530175971721,10.327878992637809,1,0.0285714285714285,BANTE+BANTE+BANTE,0.9736840623805337,0.1832960396015589,0.24798202881921522,0.12704498028176484,1.951923076923086,3.0,0.0240109347714074,0
8120240401010005,1-2-3,0.0092605184669306,107.98531459885422,0,0.3714285714285714,BANTE+BANTE+RYO,0.9275911598888527,0.21362513190601867,0.33916967405022064,0.08086770694888701,4.194129979035948,,0.0031408870299649,0
8120240401010005,1-3-4,0.0199397761007911,50.15101448206961,0,0.1142857142857142,BANTE+RYO+RYO,0.9517678709078009,0.19727954211316642,0.2972167960120712,0.08919326452023897,3.3322784810127595,,0.0059264363658752,0
8120240401010005,2-3-6,0.0033265992191802,300.60729715629463,0,0.9428571428571428,BANTE+BANTE+BANTE,0.9916463329497319,0.1715106926078665,0.19685758741069023,0.12510994735213857,1.5734767025087812,,0.0006548662965701,0
8120240401010005,3-4-6,0.0052795461793856,189.41021936782712,0,0.8,BANTE+BANTE+RYO,0.9880583214812134,0.17390181254075293,0.22351526492315438,0.12432094118392252,1.7978890989288931,,0.0011800591629594,0
1120240501010007,1-4-5,0.0131477815602062,76.05845863964268,0,0.4,BANTE+BANTE+BANTE,0.9606157406980697,0.18963099361827063,0.2541978837251221,0.08588180459790748,2.9598572702944304,,0.0033421382482846,0
1120240501010007,4-5-7,0.0031057216902487,321.9863528466783,0,0.9428571428571428,BANTE+BANTE+RYO,0.9459966458848665,0.20043536986910282,0.3017720517355016,0.08948399798326596,3.3723577235779603,,0.0009372200065858,0
1120240501030007,1-4-5,0.1303176532996321,7.673557455034552,0,0.2,BANTE+BANTE+BANTE,0.71211572849203,0.3327983428538716,0.3960943423972823,0.013743402643599908,28.82068965517338,,0.0516180851864748,0
8420240501020003,1-3-6,0.013115164948401899,76.24761136701154,0,0.7142857142857143,BANTE+BANTE+RYO,0.9046105283290883,0.22625753030897325,0.354924852422295,0.053288437226423166,6.6604477611947095,,0.0046548979838056,0
8420240501020003,1-4-6,0.0051210270931199,195.27332736503192,0,0.8857142857142857,BANTE+BANTE+BANTE,0.8931121348856045,0.2297403670309568,0.33454696449775023,0.05351624516294732,6.2513160906396745,,0.001713224069114,0
8420240501020003,1-6-7,0.0209424255083399,47.749960939422714,0,0.3428571428571428,BANTE+BANTE+RYO,0.8087100451112852,0.283980188304055,0.3936256438559183,0.03468000044839469,11.350220264317755,,0.0082434757246249,0
8420240501010007,1-2-6,0.0070960177902452005,140.92411117890467,0,0.9142857142857144,BANTE+BANTE+BANTE,0.9957518718766025,0.1692595154571919,0.2040380392601679,0.1441300645879524,1.415652173913083,,0.0014478575564769,0
8420240501010007,1-4-6,0.0033995490994897,294.1566574667529,0,0.9714285714285714,BANTE+BANTE+RYO,0.982746110335931,0.17712199665778638,0.23557253750360974,0.11675672304305915,2.017635741769937,,0.0008008404077349,0
8420240501020007,1-2-6,0.0012074729629653036,828.1758935158324,0,0.8857142857142857,BANTE+BANTE+BANTE,0.906845771314759,0.22696137964613994,0.362296564009169,0.061927970965799745,5.85028959223047,,0.0004374633056163,0
8420240501020007,2-5-6,0.0042302272042035,236.39392205844598,0,0.8,BANTE+BANTE+RYO,0.8750847683990246,0.2328391177551501,0.2853349156905555,0.0304688408636123,9.364810330914802,,0.0012070315226633,0
6120240501030005,3-5-7,0.0032060285627799005,311.912380198171,0,0.7714285714285715,BANTE+BANTE+BANTE,0.8992869913659001,0.22750175705736275,0.3231172170052242,0.05555257029696249,5.816422449545807,,0.0010359230268447,0
6120240501030005,4-5-7,0.018502129781588602,54.047831887715766,0,0.1714285714285714,BANTE+BANTE+RYO,0.7454960120378924,0.3448087925293483,0.5260094458803425,0.031158340897595945,16.881818181818765,,0.0097322950340196,0
6120240501030005,5-6-7,0.0032716601884391003,305.6552155183015,0,0.8571428571428571,BANTE+BANTE+RYO,0.9012339072480723,0.22505295593250982,0.3252221477786907,0.05157246784358111,6.306119551328955,,0.0010640163532862,0
6120240501020006,1-2-3,0.0207313559997188,48.23611152177233,0,0.3142857142857143,BANTE+BANTE+RYO,0.9882384471420593,0.17398677688990574,0.2330544990787257,0.12634993829031876,1.8445161290322758,,0.0048315357877372,0
6120240501020006,1-2-7,0.041238595000949396,24.249128758556832,0,0.0285714285714285,BANTE+BANTE+BANTE,0.9929894191679919,0.17069511345422497,0.18916544458181486,0.1297134477132441,1.4583333333333375,,0.007800917157284,0
6120240501030010,4-5-7,0.0029525456938944003,338.6907786280532,0,0.8571428571428571,BANTE+BANTE+BANTE,0.9542891836296604,0.19285337049388684,0.26167273933706403,0.07354965552657315,3.557769747031961,,0.0007726007197392,0
4320240601030009,2-4-7,0.0675108398713944,14.812436075524497,0,0.1428571428571428,BANTE+BANTE+BANTE,0.8390484684175901,0.2679950592771462,0.4159856995504069,0.045312119607046696,9.180451127819564,,0.0280835439511375,0
4320240601030009,4-6-7,0.0041470256426052,241.13668112546097,0,0.5714285714285714,BANTE+BANTE+RYO,0.7734189505476976,0.31925897117212937,0.4797189632427342,0.034372215676837126,13.956591211721303,,0.0019894068418116,0
4320240601020010,1-2-3,0.006251681912970799,159.95695461172303,0,0.4,BANTE+BANTE+BANTE,0.9819531531289976,0.17814767770786008,0.2527995053502304,0.12552492217211844,2.013938753959906,,0.001580422095206,0
4320240601020010,1-3-6,0.0036407359830695,274.6697383853968,0,0.9142857142857144,BANTE+BANTE+RYO,0.9028401436028367,0.22431721474269672,0.32698626701159905,0.05718279800903811,5.718262806236183,,0.0011904706682787,0
4320240601010012,2-5-7,0.0192403662824553,51.97406251625622,0,0.1142857142857142,BANTE+BANTE+RYO,0.9459991136564551,0.20198692197589926,0.32125795245493194,0.0858198453549392,3.7433993399341703,,0.0061811206763845,0
4320240601010012,4-5-7,0.009776869976334701,102.28222349489555,0,0.3428571428571428,BANTE+BANTE+RYO,0.9906167839615282,0.1722182832192767,0.21627127997817555,0.12013940811581163,1.80016934801023,,0.0021144561839621,0
4320240601010012,5-6-7,0.014009351007706299,71.38089405068925,0,0.6285714285714286,BANTE+BANTE+BANTE,0.9903391029615809,0.17236801185420872,0.20496407481027384,0.12427405790843606,1.6492909160598057,,0.0028714136679869,0
2220240601040009,1-3-5,0.0130760789057724,76.47552505656361,0,0.0714285714285714,BANTE+RYO+RYO,0.9606276277662323,0.19061539805817845,0.2579701988496867,0.08867850358228659,2.9090499774876206,,0.0033732386754963,0
2220240601040009,1-3-8,0.008906320376894499,112.27981452298543,0,0.2857142857142857,BANTE+RYO+RYO,0.930344863711718,0.206225636015278,0.26781159728991116,0.0642134524494295,4.1706462909905495,,0.0023852158861118,0
2220240601040009,1-5-8,0.0044193438561781,226.27793458570378,0,0.3928571428571428,BANTE+BANTE+RYO,0.9595379260333778,0.19072577570080937,0.27189509797442096,0.07654607557999604,3.5520449077793863,,0.0012015979307582,0
2220240601040009,3-5-8,0.0016971249777556,589.2317967781441,0,0.4880952380952381,BANTE+BANTE+RYO,0.9543123049708282,0.1947309401579107,0.2924867738549564,0.08812262456915958,3.3190883190889267,,0.0004963866095724,0
2220240601040009,3-5-9,0.0205985884021937,48.547015964137735,0,0.1666666666666666,BANTE+BANTE+RYO,0.8591980940858295,0.2557243292707698,0.3597551455339292,0.061097337835507734,5.88822947576697,,0.0074104481684247,0
2220240601040009,3-8-9,0.0075496166993433,132.4570557452254,0,0.4166666666666667,BANTE+BANTE+RYO,0.8372634827761116,0.2693132734258073,0.3691828027342557,0.04933694808340396,7.482886904762599,,0.0027871886526329,0
2220240601040009,5-8-9,0.0010191234017720588,981.2354404394925,0,0.5357142857142857,BANTE+BANTE+BANTE,0.9723402835188678,0.18237393279008826,0.229910233322663,0.09363979913249315,2.455261923376807,,0.000234306899086,0
5420240601010001,2-3-5,0.0369067607292728,27.095306665774235,0,0.0285714285714285,BANTE+BANTE+RYO,0.8973280275455271,0.23034549824113987,0.3505310762326717,0.05953578560830511,5.887737478411193,,0.0129369665586937,0
5420240601010001,2-5-6,0.0075468033383531,132.5064342034683,0,0.4,BANTE+RYO+RYO,0.8849444825196031,0.23801683449941657,0.350596936556359,0.05776962501547586,6.06888025432808,,0.0026458861312199,0
5420240601010001,3-5-7,0.012975782721322899,77.0666418725335,0,0.0857142857142857,BANTE+BANTE+BANTE,0.8946512913240926,0.2331582717565281,0.3427957014696309,0.07043288936979243,4.86698337292195,,0.0044480425400734,0
5420240601010001,5-6-7,0.0031274054813311,319.75386817266036,0,0.5142857142857142,BANTE+BANTE+RYO,0.8967357345144034,0.23387245610337878,0.36328189180142234,0.06970250604290652,5.211891399970586,,0.0011361297796881,0
5420240601020001,3-5-7,0.16669218033487468,5.9990816485276,0,0.0285714285714285,BANTE+BANTE+BANTE,0.8974699044434494,0.22419015238637433,0.2994688666465449,0.04969063052763462,6.026666666666671,,0.0499191183237264,0
5320240601010002,1-3-5,0.015557337290962401,64.278351834727,0,0.1714285714285714,BANTE+BANTE+RYO,0.9059369375660223,0.2234482471764586,0.3367097155141097,0.05314316141701104,6.335899230231521,,0.005238306613397,0
5320240601010002,1-5-6,0.0052909154756663,189.00320834818612,0,0.4,BANTE+RYO+RYO,0.9008053769658202,0.22777179829834632,0.30709596367962805,0.06781990818617484,4.528109398741856,,0.0016248187867472,0
5320240601010002,3-4-5,0.0049894248474449,200.42390266928325,0,0.5142857142857142,BANTE+BANTE+RYO,0.9877433250907057,0.1739696409228384,0.2249634383805188,0.11909829090731933,1.8888888888891133,,0.0011224381692224,0
5320240601010002,4-5-6,0.002196086528709,455.3554638795876,0,0.7714285714285715,BANTE+RYO+RYO,0.9940227633504881,0.17024762161860502,0.1973815280351998,0.14248136135266193,1.385314725809308,,0.0004334669147341,0
5320240601020002,3-4-5,0.0033423487302413,299.19080284833274,0,0.7428571428571429,BANTE+RYO+RYO,0.9069988190639551,0.22480412916475323,0.3490740745008581,0.06390990017935039,5.461971830987864,,0.0011667272896681,0
5320240601030002,1-3-5,0.035085010134642707,28.502200688054145,0,0.2,RYO+RYO+RYO,0.9237449556601648,0.21471381222028274,0.33290647802317214,0.07545723211203974,4.411856474259073,,0.0116800271553312,0
5320240601030002,1-5-6,0.030597060376752198,32.68287827937239,0,0.4285714285714285,RYO+RYO+RYO,0.839107778255252,0.28037973008617606,0.4548203654813902,0.05631607747502517,8.07620817843878,,0.0139161661832106,0
5320240601030002,3-4-5,0.005846923785288,171.03010689419193,0,0.7428571428571429,BANTE+RYO+RYO,0.9406563101181287,0.1994501415010816,0.2588406840006131,0.06931281063931945,3.7343844754403768,,0.0015134217518834,0
5320240601030002,4-5-6,0.0031514347939903,317.3157832448168,0,0.8285714285714286,BANTE+RYO+RYO,0.9164407912614657,0.22451990210461883,0.3723100947560686,0.07643610934776696,4.870866635324702,,0.0011733109867681,0
5320240601010003,1-2-3,0.1160963813156259,8.613532899714986,0,0.0285714285714285,BANTE+RYO+RYO,0.9308504085811303,0.2099814517875309,0.3068686372781225,0.08512868405337615,3.604761904761904,,0.0356263383272474,0
5320240601010003,1-2-6,0.0113171757804922,88.36126781062586,0,0.1714285714285714,BANTE+BANTE+RYO,0.7933435235571739,0.3001860743265437,0.454974238561342,0.03141406427625869,14.483138334481307,,0.0051490234333943,0
5320240601010003,1-3-4,0.034798689793116996,28.73671411036271,0,0.0857142857142857,BANTE+BANTE+RYO,0.8058961746135782,0.2901646047621365,0.4469742595736471,0.035425048419001993,12.617463617463686,,0.0155541186044115,0
5320240601010003,1-4-6,0.005066831802579499,197.36198850944783,0,0.4,BANTE+BANTE+BANTE,0.8182379708147701,0.2849471852315377,0.4371136308084404,0.04423384095355185,9.881882770872997,,0.0022147812459212,0
