month,race_id,trio_key,group_score_percentile,role_ok,top3_spread,unordered_role_set,group_market_p,effective_group_odds,entropy_norm,hhi,rank1_conditional_share,rank6_conditional_share,rank1_to_rank6_share_ratio,group_hit,winner_odds_rank,rank1_exact_hit,rank1_posted_odds,rank1_order,rank1_exact_market_p,race_uid,half_year,odds_band
2024_04,5120240401020008,1-5-7,0.3142857142857143,1,1,BANTE+BANTE+BANTE,0.0076465617588748,130.77773142149294,0.803758170964153,0.3004771640599701,0.46969399703507714,0.0506358848389161,9.27591170825336,0,,0,208.4,1-5-7,0.0035915441561014745,2024_04|5120240401020008,2024_H1,GE200
2024_04,8120240401010005,1-2-3,0.3714285714285714,1,1,BANTE+BANTE+RYO,0.0092605184669309,107.98531459885014,0.9275911598888598,0.2136251319060136,0.1981674847157653,0.0808677069488903,4.19412997903564,0,,0,408.2,1-2-3,0.0018351336517555916,2024_04|8120240401010005,2024_H1,GE200
2024_05,1120240501010007,1-4-5,0.4,1,1,BANTE+BANTE+BANTE,0.0131477815602065,76.05845863964076,0.960615740698071,0.1896309936182699,0.2088353445627429,0.0858818045979089,2.9598572702943806,0,,0,272.9,1-4-5,0.0027457214923614017,2024_05|1120240501010007,2024_H1,GE200
2024_05,8420240501020003,1-6-7,0.3428571428571428,1,1,BANTE+BANTE+RYO,0.0209424255083401,47.7499609394221,0.8087100451112911,0.2839801883040519,0.39362564385591803,0.0346800004483963,11.35022026431718,0,,0,90.8,7-1-6,0.008243475724624973,2024_05|8420240501020003,2024_H1,50_TO_100
2024_05,6120240501020006,1-2-3,0.3142857142857143,1,1,BANTE+BANTE+RYO,0.0207313559997191,48.23611152177153,0.98823844714206,0.1739867768899052,0.18308893744147064,0.1263499382903185,1.8445161290322576,0,,0,197.3,1-2-3,0.003795681941709427,2024_05|6120240501020006,2024_H1,100_TO_200
2024_06,4320240601020010,1-2-3,0.4,1,1,BANTE+BANTE+BANTE,0.006251681912971,159.95695461171783,0.9819531531289994,0.1781476777078585,0.25279950535022244,0.1255249221721165,2.0139387539598728,0,,0,473.5,3-2-1,0.0015804220952060012,2024_06|4320240601020010,2024_H1,GE200
2024_06,4320240601010012,4-5-7,0.3428571428571428,1,1,BANTE+BANTE+RYO,0.0097768699763351,102.28222349489133,0.9906167839615296,0.172218283219276,0.17526284194022823,0.1201394081158164,1.8001693480101608,0,,0,437.2,5-4-7,0.0017135220173325816,2024_06|4320240601010012,2024_H1,GE200
2024_06,2220240601040009,1-3-8,0.2857142857142857,1,1,BANTE+RYO+RYO,0.0089063203768949,112.27981452297968,0.930344863711723,0.2062256360152752,0.26781159728990717,0.0642134524494346,4.17064629099013,0,,0,314.1,1-3-8,0.002385215886111871,2024_06|2220240601040009,2024_H1,GE200
2024_06,2220240601040009,1-5-8,0.3928571428571428,1,1,BANTE+BANTE+RYO,0.0044193438561783,226.27793458569136,0.9595379260333864,0.1907257757008044,0.22160339030986148,0.0765460755800074,3.552044907778668,0,,0,765.0,1-5-8,0.0009793415814741682,2024_06|2220240601040009,2024_H1,GE200
2024_06,5420240601010001,2-5-6,0.4,1,1,BANTE+RYO+RYO,0.0075468033383534,132.50643420346233,0.8849444825196108,0.238016834499412,0.3505969365563526,0.0577696250154839,6.068880254327094,0,,0,283.1,5-2-6,0.0026458861312199573,2024_06|5420240601010001,2024_H1,GE200
2024_06,5320240601010002,1-5-6,0.4,1,1,BANTE+RYO+RYO,0.0052909154756666,189.0032083481731,0.9008053769658354,0.2277717982983362,0.3033428612075426,0.0678199081861829,4.528109398741046,0,,0,466.4,1-5-6,0.0016049614387959729,2024_06|5320240601010002,2024_H1,GE200
2024_06,5320240601010003,1-4-6,0.4,1,1,BANTE+BANTE+BANTE,0.0050668318025797,197.36198850943745,0.8182379708147939,0.2849471852315238,0.43711363080843185,0.0442338409535623,9.881882770870336,0,,0,337.8,1-4-6,0.002214781245921244,2024_06|5320240601010003,2024_H1,GE200
2024_06,5320240601020003,1-4-6,0.3142857142857143,1,1,BANTE+BANTE+BANTE,0.0054986418634025,181.8630899851347,0.951269782325421,0.1956342140764776,0.27758824351261424,0.0813008151005543,3.414335307331019,0,,0,489.7,1-4-6,0.0015263583365668282,2024_06|5320240601020003,2024_H1,GE200
2024_07,2420240703010004,1-2-4,0.3142857142857143,1,1,BANTE+RYO+RYO,0.0123448237094973,81.00561203078675,0.8233822949959502,0.2792908244084645,0.3216349133628508,0.0426328536452409,9.198576972833118,0,,0,188.5,2-1-4,0.003970526304283831,2024_07|2420240703010004,2024_H2,100_TO_200
2024_07,2420240703020004,4-5-7,0.2285714285714285,1,1,BANTE+RYO+RYO,0.0040852487455319,244.7831361783529,0.9253549598732764,0.214149180878268,0.3333372221230662,0.074644954263948,4.465636363636364,0,,0,550.0,5-7-4,0.0013617654685173445,2024_07|2420240703020004,2024_H2,GE200
2024_07,1220240704010001,1-2-7,0.2285714285714285,1,1,BANTE+RYO+RYO,0.0032260030610123,309.98110698822126,0.967542748667116,0.1884365251183731,0.29198741528171707,0.1164108878779032,2.508248331444402,0,,0,794.1,7-1-2,0.0009419522954758889,2024_07|1220240704010001,2024_H2,GE200
2024_08,7420240801020008,1-4-7,0.3428571428571428,1,1,BANTE+RYO+RYO,0.0120096869838033,83.26611687287361,0.857326309587166,0.2631424830546088,0.42487935743474964,0.0519761522145408,8.174505794137696,0,,0,146.7,7-1-4,0.005102668088670823,2024_08|7420240801020008,2024_H2,100_TO_200
2024_08,7420240801020008,4-5-7,0.2285714285714285,1,1,BANTE+BANTE+RYO,0.008744494839643,114.3576636887606,0.8377281804769795,0.2773088350359932,0.44285428771846846,0.0494162291843096,8.961717537506468,0,,0,193.3,7-5-4,0.0038725370336679236,2024_08|7420240801020008,2024_H2,100_TO_200
2024_08,8320240801020002,1-2-3,0.3714285714285714,1,1,BANTE+BANTE+BANTE,0.0058395218707536,171.24689694345514,0.977616866370675,0.1805827944299654,0.1215070358995922,0.1165812245690532,2.1548881036513547,0,,0,1053.2,1-2-3,0.0007095429935861115,2024_08|8320240801020002,2024_H2,GE200
2024_08,8320240801010004,2-3-7,0.2285714285714285,1,1,BANTE+BANTE+BANTE,0.0019662078650248,508.59322546111554,0.9536134172641052,0.1932097344154998,0.26450031907019445,0.0848634175771265,3.1167766585620007,0,,0,1439.5,3-7-2,0.0005200626076573854,2024_08|8320240801010004,2024_H2,GE200
2024_08,4220240803010007,1-5-7,0.4,1,1,BANTE+RYO+RYO,0.0089898080034335,111.23708088293624,0.93326773413428,0.2070409159521785,0.20357536956958794,0.0739075738556256,4.224053952791308,0,,0,409.3,1-5-7,0.0018301034866586143,2024_08|4220240803010007,2024_H2,GE200
2024_09,2220240901020004,1-2-4,0.2857142857142857,1,1,BANTE+BANTE+RYO,0.0367777076285983,27.19038418866539,0.9107148380159044,0.2165084623516794,0.22782701191200955,0.0433540546294883,7.09667673716012,0,,0,89.4,2-1-4,0.008378955233997069,2024_09|2220240901020004,2024_H2,50_TO_100
2024_09,8720240902020004,2-3-4,0.3714285714285714,1,1,BANTE+BANTE+RYO,0.0360162681049592,27.76523089748725,0.6693116852059228,0.4021751198675531,0.585361073942244,0.0200137899691318,29.24788732394366,0,,0,35.5,3-4-2,0.021082521377310707,2024_09|8720240902020004,2024_H2,30_TO_50
2024_10,1120241001030003,1-2-7,0.3714285714285714,1,1,BANTE+BANTE+RYO,0.0253760538969638,39.407230299098806,0.8393716524897696,0.2698358950762627,0.37779614375799486,0.062885401649858,6.0076923076923086,0,,0,78.0,1-7-2,0.009586975306067962,2024_10|1120241001030003,2024_H2,50_TO_100
2024_10,2820241001020003,2-3-5,0.3714285714285714,1,1,BANTE+RYO+RYO,0.0125520375441648,79.66834041735903,0.9907989426870456,0.1720097256775096,0.19707329720591077,0.1192998688403625,1.651915455746367,0,,0,302.8,2-3-5,0.00247367142548094,2024_10|2820241001020003,2024_H2,GE200
2024_10,1220241003010007,2-3-6,0.3142857142857143,1,1,BANTE+BANTE+RYO,0.013601846083643,73.51943213080126,0.9493105110210842,0.1981570808893471,0.14693144583376688,0.0916946117285112,3.048706240487062,0,,0,375.0,2-3-6,0.0019985389110780257,2024_10|1220241003010007,2024_H2,GE200
2024_10,1220241003020007,2-3-6,0.2857142857142857,1,1,BANTE+BANTE+BANTE,0.0469866655924835,21.282633857720896,0.9187322180982558,0.2100856527160213,0.2572566993366029,0.0528363709504886,4.868932038834951,0,,0,61.8,2-3-6,0.012087634503155031,2024_10|1220241003020007,2024_H2,50_TO_100
2024_10,1220241003030007,2-3-6,0.3714285714285714,1,1,BANTE+BANTE+RYO,0.0108050400650269,92.54940231427123,0.8731233156336432,0.2484447738505196,0.21116478921413687,0.0580937562016605,6.755517826825129,0,,0,328.4,2-3-6,0.002281644007781709,2024_10|1220241003030007,2024_H2,GE200
2024_10,4220241003030004,2-4-5,0.3142857142857143,1,1,BANTE+BANTE+RYO,0.0152988134355155,65.36454635615993,0.95026094480244,0.1984381458732915,0.11153434826582585,0.1086396014275153,2.576,0,,0,439.1,5-2-4,0.0017063431857706815,2024_10|4220241003030004,2024_H2,GE200
2024_11,4220241101020004,1-5-7,0.3428571428571428,1,1,BANTE+BANTE+RYO,0.0142740219756688,70.05733924920216,0.8233898524165982,0.2807708331353091,0.41560172333121714,0.0473974652365617,8.76843774781919,0,,0,126.1,1-7-5,0.005932308131955618,2024_11|4220241101020004,2024_H2,100_TO_200
2024_12,7320241202010001,1-2-4,0.2571428571428571,1,1,BANTE+RYO+RYO,0.0065539939928238,152.5787178161791,0.8697100064253832,0.2449633170257693,0.3306728174762855,0.0476108259065187,6.945328319352038,0,,0,345.7,2-1-4,0.002167227659329696,2024_12|7320241202010001,2024_H2,GE200
2024_12,7320241202010001,2-4-7,0.3714285714285714,1,1,BANTE+BANTE+RYO,0.0028202378446703,354.5800230607415,0.9188524991694388,0.2148522275656862,0.31316174994027945,0.0584538280798141,5.357420723800543,0,,0,848.3,2-7-4,0.0008831906186847531,2024_12|7320241202010001,2024_H2,GE200
2024_12,7320241202020002,1-2-4,0.35,1,1,BANTE+BANTE+RYO,0.026239049062113,38.11113724559148,0.9573375670308264,0.1938036206884408,0.13814629113468732,0.0918010125247887,3.1921891058581706,0,,0,206.4,1-2-4,0.0036248273108320066,2024_12|7320241202020002,2024_H2,GE200
2024_12,7320241202020002,2-3-5,0.25,1,1,RYO+RYO+RYO,0.0136365359955109,73.33240643585661,0.7337420903589301,0.3436051460248606,0.5180801955155708,0.0197404715954012,26.24457034938621,0,,0,105.9,3-2-5,0.007064819234709406,2024_12|7320241202020002,2024_H2,100_TO_200
2024_12,7320241202010005,1-2-3,0.4,1,1,BANTE+BANTE+RYO,0.0223070089353304,44.82895949425895,0.953510568857884,0.1941212799940064,0.2688023320325478,0.0857806778250407,3.1335999999999995,0,,0,125.0,3-2-1,0.005996176022487692,2024_12|7320241202010005,2024_H2,100_TO_200
2025_01,3720250101030001,1-2-5,0.25,1,1,BANTE+BANTE+BANTE,0.03499325944849,28.576932122370486,0.9409356010104376,0.2035581181004441,0.1163842201336798,0.0815710844660699,3.3994811932555127,0,,0,183.7,2-1-5,0.004072663210848031,2025_01|3720250101030001,2025_H1,100_TO_200
2025_01,7320250103030008,1-6-7,0.2857142857142857,1,1,BANTE+RYO+RYO,0.0199003488354281,50.25037542154661,0.965789970010438,0.1865706525531595,0.21980228412759475,0.0874712948457559,2.828402366863905,0,,0,171.2,1-7-6,0.004374142128963017,2025_01|7320250103030008,2025_H1,100_TO_200
2025_01,7320250103020009,1-5-7,0.2571428571428571,1,1,BANTE+RYO+RYO,0.0180979897993611,55.254755422356254,0.9422766611787532,0.1990649881603685,0.17852243541622992,0.0665156696224671,4.097432521395656,0,,0,231.9,7-1-5,0.00323089721512003,2025_01|7320250103020009,2025_H1,GE200
2025_01,1320250104030002,2-3-7,0.2285714285714285,1,1,BANTE+BANTE+RYO,0.0047277432578585,211.5174080863612,0.8370728242059422,0.2789401832903075,0.4449366286821478,0.0585724364200881,7.596348314606743,0,,0,356.0,2-3-7,0.002103546146426315,2025_01|1320250104030002,2025_H1,GE200
2025_01,1320250104030002,2-5-7,0.3428571428571428,1,1,BANTE+RYO+RYO,0.0060728999546346,164.66597629964676,0.8481971176856383,0.2658404897451549,0.4191439933439314,0.0586279479112741,7.149218218898711,0,,0,294.2,2-5-7,0.002545419538163726,2025_01|1320250104030002,2025_H1,GE200
2025_01,3120250104030004,1-4-5,0.3,1,1,BANTE+BANTE+BANTE,0.0566886044256988,17.6402296392865,0.8544109129660898,0.2605098482550148,0.3755932474678178,0.0586968966434568,6.398860398860398,0,,0,35.1,1-5-4,0.02129185703066672,2025_01|3120250104030004,2025_H1,30_TO_50
2025_01,8720250105020004,1-3-4,0.3142857142857143,1,1,BANTE+BANTE+BANTE,0.0180420698202833,55.42601319920473,0.8874549504121404,0.2485745077434712,0.17160454639694453,0.0742289433251896,5.629405840886204,0,,0,241.8,3-1-4,0.003096101207571718,2025_01|8720250105020004,2025_H1,GE200
2025_01,8620250107030002,1-3-7,0.2571428571428571,1,1,BANTE+BANTE+BANTE,0.0111169880335636,89.95242209318461,0.867729944623034,0.2485676671267987,0.3721970686615376,0.0503909562628005,7.386187845303866,0,,0,181.0,3-7-1,0.004137710358437763,2025_01|8620250107030002,2025_H1,100_TO_200
2025_01,7120250107030010,2-3-7,0.3714285714285714,1,1,BANTE+BANTE+RYO,0.0140182926365091,71.33536343759936,0.78986058685527,0.3089347907507173,0.2126291774188068,0.0342937074591359,14.082278481012658,0,,0,251.2,2-7-3,0.0029806980321170464,2025_01|7120250107030010,2025_H1,GE200
2025_01,2620250108030004,1-2-6,0.2571428571428571,1,1,BANTE+BANTE+BANTE,0.0726672116098236,13.761364690437818,0.9473932546281074,0.1978094110723111,0.24483256223217514,0.0689923083666303,4.005361930294906,0,,0,42.1,1-2-6,0.017791299608700777,2025_01|2620250108030004,2025_H1,30_TO_50
2025_01,8120250111020009,2-3-4,0.3142857142857143,1,1,BANTE+BANTE+RYO,0.0210617036027185,47.479540062985336,0.9537320791168392,0.1922022364586229,0.24631299045143865,0.0810180958556051,3.0402219140083218,0,,0,144.2,2-4-3,0.005187771198387433,2025_01|8120250111020009,2025_H1,100_TO_200
2025_01,8520250111010009,1-3-6,0.2285714285714285,1,1,BANTE+BANTE+RYO,0.02099913975854,47.62099835986443,0.9760173584053418,0.1816351345654353,0.12751192015054383,0.1178685153571238,2.187861271676301,0,,0,279.9,1-3-6,0.0026776406321210628,2025_01|8520250111010009,2025_H1,GE200
2025_01,8520250111020009,1-3-6,0.2571428571428571,1,1,BANTE+BANTE+BANTE,0.0215703963014689,46.359834377818174,0.8795612372254351,0.2464714869136845,0.38215505936391553,0.0666788612418207,5.731277533039648,0,,0,90.8,1-3-6,0.008243236079091032,2025_01|8520250111020009,2025_H1,50_TO_100
2025_01,2320250112030003,1-2-3,0.2285714285714285,1,1,BANTE+RYO+RYO,0.0178787338903108,55.932372288506365,0.9413178499043008,0.2027575440820106,0.22613773942110973,0.0884036352631468,3.383297644539615,0,,0,185.3,2-3-1,0.004043056465666468,2025_01|2320250112030003,2025_H1,100_TO_200
2025_01,2320250112030003,1-2-4,0.2857142857142857,1,1,RYO+RYO+RYO,0.0378074401617542,26.449820345456565,0.966869128958622,0.1858723644264075,0.23257785340822507,0.0925099584985094,2.5900846432889963,0,,0,85.2,2-4-1,0.008793173275680709,2025_01|2320250112030003,2025_H1,50_TO_100
2025_01,7520250113020003,2-3-5,0.3714285714285714,1,1,BANTE+RYO+RYO,0.0430918591399717,23.206239414080105,0.9847140472150866,0.175619794032917,0.12427727534855473,0.1130454539744004,1.966751918158568,0,,0,139.9,2-5-3,0.005355338843619398,2025_01|7520250113020003,2025_H1,100_TO_200
2025_01,7520250113030003,2-5-7,0.2857142857142857,1,1,BANTE+BANTE+RYO,0.0063108606075719,158.4569937735859,0.9102076027862028,0.2287391041939203,0.3778949672736223,0.08065396536608,4.685386088066368,0,,0,313.4,7-2-5,0.0023848424627667753,2025_01|7520250113030003,2025_H1,GE200
2025_01,4420250114030011,1-2-7,0.2285714285714285,1,1,BANTE+BANTE+RYO,0.0104694875310949,95.51565891166535,0.9930952436516216,0.1707432682116535,0.20800070726810208,0.1237217690076983,1.6811973263586166,0,,0,344.1,1-2-7,0.002177660811202315,2025_01|4420250114030011,2025_H1,GE200
2025_01,8320250116020006,1-3-5,0.35,1,1,BANTE+RYO+RYO,0.0608915515273329,16.42263951101855,0.8241713533798496,0.2616095387058249,0.25239390091415637,0.0302227267630179,11.424157303370787,0,,0,48.7,1-5-3,0.015368656222698908,2025_01|8320250116020006,2025_H1,30_TO_50
2025_01,8320250116020009,1-2-3,0.3428571428571428,1,1,BANTE+BANTE+RYO,0.0066460787394204,150.46466333126975,0.9955063424283972,0.1693167061908073,0.18030559875151647,0.1316587389503,1.50873786407767,0,,0,624.1,1-2-3,0.001198325206460919,2025_01|8320250116020009,2025_H1,GE200
2025_01,6120250116020003,1-3-5,0.3428571428571428,1,1,BANTE+BANTE+RYO,0.0244530804361839,40.89464321723122,0.9849607200442948,0.1754062113647241,0.2142199891767702,0.1134199201680637,1.888733379986004,0,,0,142.9,1-5-3,0.005238338626378006,2025_01|6120250116020003,2025_H1,100_TO_200
2025_01,6120250116030003,1-4-5,0.2571428571428571,1,1,BANTE+BANTE+RYO,0.0087798865670877,113.8966878853079,0.8696295109148431,0.2498082261403112,0.26884301134002964,0.0555737411316316,6.802660753880266,0,,0,317.1,1-4-5,0.0023604111439197327,2025_01|6120250116030003,2025_H1,GE200
2025_01,8720250118030003,1-2-3,0.4,1,1,BANTE+BANTE+RYO,0.0126015023232231,79.35561763593142,0.9391439645339376,0.2061790457040778,0.1465118262904745,0.0906318583973691,3.517426273458445,0,,0,405.8,2-1-3,0.0018462691193790737,2025_01|8720250118030003,2025_H1,GE200
2025_01,3820250119020001,2-4-6,0.3142857142857143,1,1,BANTE+RYO+RYO,0.1321885867545988,7.564949626524473,0.9849481785969116,0.1756186465475961,0.15353462326334522,0.1056982760898775,2.2148760330578514,1,4.0,0,36.9,2-4-6,0.020295524867081353,2025_01|3820250119020001,2025_H1,30_TO_50
2025_01,5620250120010005,1-2-3,0.3714285714285714,1,1,BANTE+RYO+RYO,0.0300789213046116,33.245873077459095,0.9516992103450946,0.1956724398607981,0.2461798850395218,0.0808876765129855,3.333333333333333,0,,0,101.2,3-1-2,0.0074048253888821065,2025_01|5620250120010005,2025_H1,100_TO_200
2025_01,5620250120020005,1-2-7,0.2285714285714285,1,1,BANTE+BANTE+BANTE,0.0034347289049681,291.1437926159312,0.8878493134999171,0.2395668579339081,0.3803107921098062,0.0521821784522745,7.28813559322034,0,,0,572.3,7-1-2,0.0013062644705308653,2025_01|5620250120020005,2025_H1,GE200
2025_01,7120250120020006,2-5-7,0.3428571428571428,1,1,BANTE+BANTE+RYO,0.0039778631934883,251.39124986423872,0.9899527708111964,0.1730232873770573,0.2310422910276838,0.1347071618814684,1.715144820814924,0,,0,814.8,7-2-5,0.0009190546256182355,2025_01|7120250120020006,2025_H1,GE200
2025_01,7120250120030010,1-3-7,0.2571428571428571,1,1,BANTE+RYO+RYO,0.020320880933118,49.21046500352485,0.9547285424226792,0.1975399166938254,0.31787260133582473,0.1069098920120487,2.973275862068965,0,,0,116.0,3-1-7,0.00645945128364578,2025_01|7120250120030010,2025_H1,100_TO_200
2025_01,7120250120030010,3-4-7,0.3714285714285714,1,1,BANTE+BANTE+RYO,0.0063870342801671,156.5671884845161,0.9509827007841176,0.196076974338531,0.22084944030392153,0.078356413765323,3.636628613067769,0,,0,531.2,3-4-7,0.0014105729459768645,2025_01|7120250120030010,2025_H1,GE200
2025_01,1320250124030006,1-3-4,0.3142857142857143,1,1,BANTE+RYO+RYO,0.3398970510732945,2.942067301973628,0.9317676771540596,0.2060155884988396,0.28586838206653525,0.06474078064448,4.415584415584415,0,,0,7.7,1-3-4,0.0971658200595092,2025_01|1320250124030006,2025_H1,LT30
2025_01,1320250124020008,1-5-7,0.3142857142857143,1,1,BANTE+RYO+RYO,0.0804920421211141,12.423588390207916,0.8006444217124221,0.3062602087247089,0.18138892728732886,0.0440798293218378,10.994791666666668,0,,0,51.3,1-5-7,0.014600365175515379,2025_01|1320250124020008,2025_H1,50_TO_100
2025_01,1320250124010012,2-4-7,0.4,1,1,BANTE+BANTE+BANTE,0.0082003042906276,121.94669423949594,0.9844858321703266,0.175907460765688,0.224032676536893,0.1202248766733295,1.8634469232655064,0,,0,407.9,2-7-4,0.0018371361186462689,2025_01|1320250124010012,2025_H1,GE200
2025_01,8620250126010005,1-4-5,0.2285714285714285,1,1,BANTE+BANTE+RYO,0.0092130863335425,108.54126009426888,0.9459596960054066,0.1993963618480485,0.28100038694921037,0.0826102315959982,3.4015203870076025,0,,0,289.4,1-4-5,0.0025888808247219244,2025_01|8620250126010005,2025_H1,GE200
2025_01,8620250126020005,1-3-5,0.2285714285714285,1,1,BANTE+BANTE+RYO,0.0157856628003411,63.34862290219371,0.8588744602530572,0.2430585774640154,0.2892965233241472,0.0355893568812035,8.502233567326103,0,,0,163.9,1-3-5,0.004566737366506002,2025_01|8620250126020005,2025_H1,100_TO_200
2025_01,8620250126020005,1-4-5,0.3428571428571428,1,1,BANTE+BANTE+BANTE,0.0071527017440436,139.80731138869876,0.8430371702878793,0.2648037115579752,0.28646080057360424,0.0413400744477291,9.41003717472119,0,,0,365.3,1-4-5,0.002048968667862945,2025_01|8620250126020005,2025_H1,GE200
2025_01,8620250126030005,1-4-5,0.2285714285714285,1,1,BANTE+BANTE+RYO,0.0058296359177116,171.537299089604,0.8232011358095012,0.2893484970792608,0.4646854944023546,0.0378745251745814,12.269077757685352,0,,0,276.5,1-4-5,0.0027089472486075392,2025_01|8620250126030005,2025_H1,GE200
2025_01,5620250127010005,1-4-5,0.4,1,1,BANTE+BANTE+RYO,0.0079925738738589,125.11614103069704,0.9386251733831416,0.2019986416396364,0.16588330562216794,0.0668834672119052,4.110850439882697,0,,0,565.2,5-4-1,0.0013258345746250905,2025_01|5620250127010005,2025_H1,GE200
2025_01,8320250128020001,2-3-7,0.2285714285714285,1,1,BANTE+BANTE+RYO,0.0139069292212662,71.90660023427864,0.8973371584205182,0.2350948203669099,0.3802587023530268,0.070655164931298,5.381895332390382,0,,0,141.4,2-7-3,0.005288230859394075,2025_01|8320250128020001,2025_H1,100_TO_200
2025_01,3120250129020004,2-3-5,0.2285714285714285,1,1,RYO+RYO+RYO,0.0123583987748646,80.91663153270865,0.9322300565967654,0.2087910392819637,0.2708031837629923,0.0828452481726705,3.5292129406084016,0,,0,223.6,2-3-5,0.0033466937344459966,2025_01|3120250129020004,2025_H1,GE200
2025_01,3120250129020004,2-4-5,0.3714285714285714,1,1,BANTE+RYO+RYO,0.0135897886112336,73.58466188159679,0.9395393047022677,0.2053531978375308,0.12661514621346634,0.0740418543609472,4.374705882352941,0,,0,434.9,2-4-5,0.0017206730720214418,2025_01|3120250129020004,2025_H1,GE200
2025_01,3120250129030004,2-4-5,0.4,1,1,BANTE+BANTE+RYO,0.0119583739313083,83.62340948227852,0.8330260979111208,0.2849691571664424,0.46161532966405866,0.0512779776762419,9.00221402214022,0,,0,135.5,2-4-5,0.005520168724546966,2025_01|3120250129030004,2025_H1,100_TO_200
2025_02,8620250201030003,1-2-4,0.2285714285714285,1,1,BANTE+RYO+RYO,0.0474045177825025,21.09503580625196,0.949098690153702,0.1966172494169998,0.2743711331675029,0.0765316090578602,3.5850694444444446,0,,0,57.6,2-1-4,0.013006431261244253,2025_02|8620250201030003,2025_H1,50_TO_100
2025_02,8620250201030004,2-6-7,0.3142857142857143,1,1,BANTE+RYO+RYO,0.0379667252547448,26.33885312178792,0.8655635507045347,0.2525844773680628,0.39695154788997294,0.0508073446565326,7.812877263581491,0,,0,49.7,2-7-6,0.015070950358184275,2025_02|8620250201030004,2025_H1,30_TO_50
2025_02,1320250201020005,1-3-7,0.4,1,1,BANTE+BANTE+BANTE,0.0111879570605314,89.38182320414646,0.7774096401321601,0.3073636862833548,0.3934635241946143,0.0416409011931737,9.44896755162242,0,,0,169.5,3-7-1,0.004402053013574702,2025_02|1320250201020005,2025_H1,100_TO_200
